scheme,family,mask,sampling,segmentation,flag_scope,msig,segmentation_type,segmentation_backend,segmentation_max_words,segmentation_window,generation_num_candidates,stage,z_source,attack,attack_family,attack_setting,K,surrogate,anchor,attacker_model,attacker_seg,candidate_agg,bag_agg,dipper_lex,dipper_order,dataset,n_samples,n_sets,datasets,thr10,thr5,thr1,mean_z,mean_z_wm,mean_z_drop,TPR_at10,TPR_at5,TPR_at1,evade_rate_at5,ASR_at5_q50,ASR_at5_q55,ASR_at5_q60,ASR_at5_q65,ASR_at5_q70,ASR_at5_q75,ASR_at5_q80,ASR_at5_q85,ASR_at5_q90,ASR_at5_q95,ASR_at5_q100,ASR_at5,ASR_at1_q50,ASR_at1_q55,ASR_at1_q60,ASR_at1_q65,ASR_at1_q70,ASR_at1_q75,ASR_at1_q80,ASR_at1_q85,ASR_at1_q90,ASR_at1_q95,ASR_at1_q100,ASR_at1,evade_rate_at1,quality_pass_rate,4g_repeat_pct,4g_repeat_pct_ci,4g_repeat_pct_median,anchor_coverage,anchor_coverage_ci,anchor_coverage_median,anchor_merge,anchor_merge_ci,anchor_merge_median,anchor_n_anchors,anchor_n_anchors_ci,anchor_n_anchors_median,anchor_reorder,anchor_reorder_ci,anchor_reorder_median,anchor_reseg,anchor_reseg_ci,anchor_reseg_median,anchor_reword,anchor_reword_ci,anchor_reword_median,anchor_reword_novel,anchor_reword_novel_ci,anchor_reword_novel_median,anchor_split,anchor_split_ci,anchor_split_median,bert_F1,bert_F1_ci,bert_F1_median,bert_P,bert_P_ci,bert_P_median,bert_R,bert_R_ci,bert_R_median,distinct_2,distinct_2_ci,distinct_2_median,emb_sim,emb_sim_ci,emb_sim_median,gen_ppl_ci,gen_ppl_median,llm_judge,llm_judge_ci,llm_judge_median,llm_judge_content_recall,llm_judge_content_recall_ci,llm_judge_content_recall_median,llm_judge_contradiction,llm_judge_contradiction_ci,llm_judge_contradiction_median,llm_judge_detail_precision,llm_judge_detail_precision_ci,llm_judge_detail_precision_median,llm_judge_information_injection,llm_judge_information_injection_ci,llm_judge_information_injection_median,llm_quality,llm_quality_ci,llm_quality_median,llm_quality_coherence,llm_quality_coherence_ci,llm_quality_coherence_median,llm_quality_fluency,llm_quality_fluency_ci,llm_quality_fluency_median,llm_quality_informativeness,llm_quality_informativeness_ci,llm_quality_informativeness_median,llm_quality_relevance,llm_quality_relevance_ci,llm_quality_relevance_median,rep_2,rep_2_ci,rep_2_median,rep_3,rep_3_ci,rep_3_median,rep_4,rep_4_ci,rep_4_median,rouge1,rouge1_ci,rouge1_median,rouge2,rouge2_ci,rouge2_median,rougeL,rougeL_ci,rougeL_median,sent_dup_pct,sent_dup_pct_ci,sent_dup_pct_median,FPR_at10,FPR_at5,FPR_at1,null_sd,null_q90,null_q95,null_q99,bi_entro,tri_entro,sem_ent,mauve,bleu,gen_ppl,gen_ppl_scored_tokens,gen_ppl_total_nll,provider_draws_per_unit,provider_draws_per_unit_ci_lo_95,provider_draws_per_unit_ci_hi_95,provider_units_total,provider_sentences_total,provider_units_per_sentence,provider_draws_per_sentence,provider_draws_per_sentence_ci_lo_95,provider_draws_per_sentence_ci_hi_95
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K32-min-surr=bge,adaptive,K32-min-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.116950987028628,2.840187787218772,1.885517998115628,5.948457362597827,4.079474292148978,0.5,0.36328125,0.1796875,0.63671875,0.6328125,0.6328125,0.625,0.61328125,0.59765625,0.5703125,0.51953125,0.4296875,0.34765625,0.1796875,0.07421875,0.51953125,0.81640625,0.81640625,0.80859375,0.796875,0.78125,0.74609375,0.6875,0.58203125,0.47265625,0.25,0.1015625,0.6875,0.81640625,0.83984375,2.694618048592746,1.4448656242667346,0.0,0.468416609399109,0.0157741925412658,0.4629629629629629,0.184473107284872,0.0215829319411627,0.1483516483516483,42.265625,2.2735451121586885,41.5,0.0885718600076791,0.0105517667177041,0.0638464023864675,0.1732821263228151,0.0199659838321084,0.1428571428571429,0.3853234585307887,0.0134606631819467,0.3684210526315789,0.6430205932067103,0.013752281488927,0.6411098310291858,0.1193621924076066,0.0209769865513322,0.0625,0.9113864260725676,0.0036418542158313,0.9148408472537994,0.9152111341245472,0.0040234140532451,0.9194280803203584,0.9080694429576396,0.0039709225513508,0.9122239351272584,0.9395458432413774,0.0155802725209067,0.974158653846154,0.9480386623181404,0.0034815395509646,0.9528360366821288,0.7812708104164938,11.127329349517822,0.8930989583333333,0.0113687380655412,0.9166666666666666,0.9177083333333332,0.0135944772089266,0.9333333333333332,0.0151041666666666,0.007705279193028,0.0,0.8690104166666667,0.0186737814360302,0.9333333333333332,0.19921875,0.0227196876231268,0.1333333333333333,,,,,,,,,,,,,,,,0.0983533957753436,0.0167393976163862,0.0569047619047619,0.0542463201293178,0.0160503315474092,0.0142350557244174,0.0399711780317278,0.0155676310268336,0.0035641806189751,0.6146765414692114,0.0134606631819467,0.631578947368421,0.3358360857377306,0.0132518209949515,0.3345577634300758,0.4634185726167136,0.0142674256983361,0.4644385795733306,2.888610445736556,1.7811960673963978,0.0,,,,,,,,9.95712147908442,10.599947931774444,2.269961632547366,0.5875643772137549,0.198678984327463,9.765728950500488,60408.0,137662.53273010254,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K32-min-surr=bge,adaptive,K32-min-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.116950987028628,2.840187787218772,1.892256488968521,6.195989605641118,4.30310485909848,0.484375,0.359375,0.21484375,0.640625,0.640625,0.6328125,0.625,0.61328125,0.6015625,0.57421875,0.4921875,0.42578125,0.3125,0.16015625,0.0625,0.4921875,0.78515625,0.77734375,0.76953125,0.7578125,0.7421875,0.70703125,0.61328125,0.53125,0.390625,0.20703125,0.06640625,0.61328125,0.78515625,0.765625,3.64321391821103,1.670212106115628,0.0,0.4609931565495031,0.0165996180729184,0.4586466165413533,0.1720546697551591,0.0184661483396161,0.1538461538461538,43.0546875,2.430199192476672,43.5,0.0892061400177631,0.0134291664693946,0.0630878086531533,0.1673166470432369,0.0165633229550731,0.1428571428571429,0.3859511584966058,0.0146193625348541,0.3754922240098061,0.645962632160505,0.0150378029355449,0.6413879348962221,0.1257402486402486,0.0197499782874113,0.1,0.9105510246008636,0.0039558492108485,0.915435791015625,0.915485463105142,0.0039798137766083,0.9202526211738586,0.906057405518368,0.0044530885308796,0.9096204042434692,0.9302112252393696,0.017917948042265,0.973404255319149,0.9461861969903111,0.0036904090635809,0.9518522620201112,1.0910192706783584,11.653888702392578,0.8733723958333333,0.0129150479357313,0.8999999999999999,0.91015625,0.0134000385106846,0.9333333333333332,0.0328125,0.0124387259032788,0.0,0.8458333333333334,0.0209671788085945,0.8666666666666667,0.2296875,0.0241957273217646,0.2,,,,,,,,,,,,,,,,0.1041891550727838,0.019407691882988,0.0541523303096653,0.0630093065311646,0.0187447844368818,0.012738910926794,0.0488503411694212,0.0182179201343271,0.0034196127946127,0.6140488415033942,0.0146193625348541,0.6245077759901938,0.3346753877389741,0.0150764303526989,0.3316828340573023,0.4630982064819461,0.0155454302928257,0.4598850574712643,3.9647215079121487,2.101060685382805,0.0,,,,,,,,9.972020423480242,10.595746666353206,2.360062178665326,0.4631470262409287,0.2008340495295622,9.7196044921875,60183.0,136864.8624267578,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K32-min-surr=bge,adaptive,K32-min-positional-bge,32.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,1.7523558685178675,5.917309022203892,4.1649531536860245,0.48046875,0.333984375,0.189453125,0.666015625,0.6640625,0.658203125,0.650390625,0.642578125,0.62109375,0.58984375,0.533203125,0.47265625,0.365234375,0.205078125,0.1015625,0.533203125,0.80859375,0.802734375,0.794921875,0.787109375,0.76171875,0.724609375,0.654296875,0.580078125,0.4375,0.244140625,0.1171875,0.654296875,0.810546875,0.8125,2.7364706933712246,1.014086414977824,0.0,0.4666127205900043,0.0108636978835751,0.4537037037037037,0.1745827139274492,0.0145403417518409,0.1538461538461538,43.7890625,1.56223549604508,44.0,0.0920865864251036,0.0086556844163253,0.0646860516875703,0.165585715037892,0.0129782701410832,0.1391141609482221,0.3755306381696159,0.0091495340762867,0.3685423235508125,0.6376015758735687,0.0100284912655294,0.6403940886699507,0.1224943224505549,0.0140389428713361,0.1,0.914397852611728,0.0023825602349634,0.915160834789276,0.9188977205194532,0.0026122331893634,0.921846568584442,0.9103058747714384,0.0025604211099242,0.9120046198368073,0.9409063476074224,0.0109892163162752,0.9737416685819352,0.94806105887983,0.0024925924224985,0.9541348814964294,0.4377678442539711,10.928352355957031,0.8850911458333334,0.00908252161483,0.9166666666666666,0.9095052083333336,0.0092946212750607,0.9333333333333332,0.0326822916666666,0.0092605551594232,0.0,0.8636718750000001,0.0139310764963798,0.9333333333333332,0.2001302083333333,0.0166792943561802,0.1333333333333333,,,,,,,,,,,,,,,,0.0926340855731394,0.011429306540206,0.0580165289256198,0.0505348427346439,0.0109368137226677,0.0137937595129375,0.0371580556107441,0.0105005764894656,0.0034579550883898,0.624469361830384,0.0091495340762867,0.6314576764491875,0.3419184646260864,0.0099169470455462,0.3303231306108314,0.4677790279262818,0.0104971871228647,0.4635020152261532,2.568981636733469,1.1403594935717956,0.0,,,,,,,,10.462010600498015,11.263708714349733,2.4204898943228823,0.5828319268609958,0.2010297118416796,9.638427734375,117389.0,265975.0626754761,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K4-min-surr=bge,adaptive,K4-min-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.116950987028628,2.840187787218772,2.403433274664469,5.948457362597827,3.561559015600137,0.6640625,0.5390625,0.3515625,0.4609375,0.453125,0.453125,0.44921875,0.44921875,0.4375,0.421875,0.40234375,0.359375,0.328125,0.2265625,0.10546875,0.40234375,0.640625,0.640625,0.63671875,0.6328125,0.62109375,0.6015625,0.57421875,0.52734375,0.46875,0.3203125,0.1328125,0.57421875,0.64453125,0.9140625,3.0091231026801664,1.5137005311826084,0.0,0.5232144496516614,0.0162892823205072,0.5217391304347826,0.1549969263670819,0.0194985812067821,0.125,47.57421875,2.526295081453193,48.0,0.0596441727647608,0.0095065436050286,0.0378006872852233,0.1495293921718979,0.0198235165576507,0.1111111111111111,0.3330230483623987,0.0126599601210062,0.3258341759352882,0.5855429848142051,0.0158043653842962,0.592126898152626,0.1065030596854126,0.0209858307006055,0.0,0.9259838820435108,0.0031290824164808,0.9284789860248566,0.9313183997292072,0.0031334971378471,0.9358097314834596,0.9209469193592668,0.0035786806842706,0.9245925843715668,0.9360586498581452,0.0165693457858702,0.9734469820965428,0.9584411247633398,0.0040225906832856,0.9645134210586548,1.1612391394499468,10.25510311126709,0.921875,0.0109086406715155,0.95,0.9369791666666668,0.0124731721812893,1.0,0.0140625,0.0095388588852973,0.0,0.9125,0.0156448983966594,1.0,0.1479166666666666,0.0215064606134022,0.0666666666666666,,,,,,,,,,,,,,,,0.0991207944699183,0.017504041030631,0.0589393237610004,0.0561789157069196,0.0169750616420973,0.0159096659919028,0.041907695860681,0.016432897238529,0.0039449112978524,0.6669769516376012,0.0126599601210062,0.6741658240647118,0.3970423843022823,0.0152787072408016,0.3815873015873016,0.5410504888030705,0.0147239497100993,0.5369199955491266,3.3529095879873423,1.8397854581107769,0.0,,,,,,,,10.013038651019668,10.647092685772376,2.362248188723456,0.8654840983900192,0.2475893621952718,8.886858940124512,58913.0,128699.77786254884,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K4-min-surr=bge,adaptive,K4-min-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.116950987028628,2.840187787218772,2.569498594998095,6.195989605641118,3.6264910106430217,0.62109375,0.5078125,0.34375,0.4921875,0.484375,0.484375,0.484375,0.48046875,0.4765625,0.453125,0.41796875,0.36328125,0.2890625,0.21875,0.09375,0.41796875,0.6484375,0.6484375,0.6484375,0.64453125,0.63671875,0.61328125,0.57421875,0.515625,0.43359375,0.32421875,0.140625,0.57421875,0.65234375,0.890625,4.710813735930111,2.0171330170644,0.0,0.5304164486497854,0.0162792611869969,0.5254237288135594,0.1625315293925201,0.0166524270549744,0.1428571428571428,49.20703125,2.5030179303376547,51.5,0.0597663290673961,0.0078980251641703,0.0408218185581948,0.1377018611185453,0.0128975942507737,0.12,0.3347412760408024,0.012904968750307,0.3226828231292518,0.5877426712194209,0.0152454629085265,0.581386292834891,0.0956721277705259,0.0156387850893688,0.0,0.926398797193542,0.0033152397379502,0.9315406084060668,0.9312576046213508,0.0034305847675549,0.9358654618263244,0.9218805485870688,0.0036947611998272,0.925552636384964,0.9211657619315388,0.0211286275274084,0.9740354797079956,0.959836941678077,0.0029706855751599,0.9649982154369354,0.8536379643263503,10.061429023742676,0.9195963541666669,0.0120076021365786,0.95,0.9424479166666668,0.0104073117896479,1.0,0.0216145833333333,0.0101488118610066,0.0,0.90703125,0.0174794655523702,1.0,0.1494791666666666,0.0231686057994264,0.0666666666666666,,,,,,,,,,,,,,,,0.1133784663422739,0.0221719158991041,0.0552176496341234,0.0726566079117132,0.0219611566861498,0.0133333333333333,0.0594726533324443,0.0214988830291822,0.0,0.6652587239591976,0.012904968750307,0.6773171768707482,0.3952291389418965,0.01482236644638,0.3924796286485532,0.5348627262397754,0.0148555515386887,0.5340526591368091,5.246890056267683,2.3115551331468542,0.0,,,,,,,,9.902667069211128,10.522176444324238,2.544014145054272,0.8833896566479353,0.2549540475993336,8.487547874450684,61573.0,131680.0390472412,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K4-min-surr=bge,adaptive,K4-min-positional-bge,4.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,2.3272907469976927,5.917309022203892,3.5900182752062,0.603515625,0.48828125,0.33984375,0.51171875,0.51171875,0.509765625,0.509765625,0.5078125,0.5078125,0.49609375,0.47265625,0.439453125,0.38671875,0.271484375,0.142578125,0.47265625,0.66015625,0.658203125,0.658203125,0.65625,0.65625,0.642578125,0.615234375,0.56640625,0.50390625,0.359375,0.185546875,0.615234375,0.66015625,0.92578125,2.6992167851900453,1.010907418859718,0.0,0.5225025931635161,0.011210426154953,0.5185185185185185,0.1614470181296253,0.0131189842139041,0.1428571428571428,49.28515625,1.697416789740875,49.0,0.0561262457450072,0.0055122623346204,0.0397110862425851,0.1462529139838726,0.0113513123332224,0.1249999999999998,0.325610171451547,0.0085066890690454,0.319837964543365,0.5790393526624988,0.0100905016353818,0.5824992493243919,0.1030119036467318,0.0122971887963331,0.0769230769230769,0.928530344273895,0.0019864379895917,0.9298783242702484,0.9338183435611428,0.0018075526132149,0.935762733221054,0.9234772986965254,0.0023859007034775,0.9251786172389984,0.9394012389798794,0.0109346159494545,0.9728471520053926,0.9607543081510812,0.0020629610394693,0.966237097978592,0.3919767913624454,10.019371509552002,0.9308268229166666,0.0068125299214346,0.9583333333333334,0.95078125,0.0066621289997354,1.0,0.016015625,0.0066351153185059,0.0,0.9196614583333332,0.0104435542146977,1.0,0.1311197916666666,0.0141330942240231,0.0666666666666666,,,,,,,,,,,,,,,,0.0929347474309376,0.011449768692268,0.0572876447876448,0.050145625963863,0.0110824444473686,0.0150187969924812,0.0365135226594239,0.0107064991768687,0.0037594516288601,0.674389828548453,0.0085066890690454,0.680162035456635,0.4036894266320292,0.0103271823582363,0.3953723404255319,0.5429587352785842,0.0101435766099282,0.5423760897147301,2.919684060493821,1.1833038149289792,0.0,,,,,,,,10.498697453609676,11.300979369869802,2.462237639025441,0.8129962515796141,0.2569926705494022,8.852686882019043,117994.0,257311.9981002808,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K64-min-surr=bge,adaptive,K64-min-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.116950987028628,2.840187787218772,1.656666963502546,5.948457362597827,4.308325326762061,0.43359375,0.30859375,0.19140625,0.69140625,0.6796875,0.67578125,0.66796875,0.65625,0.62109375,0.5703125,0.51953125,0.44921875,0.30078125,0.171875,0.0703125,0.51953125,0.796875,0.7890625,0.78125,0.76953125,0.734375,0.68359375,0.625,0.5390625,0.3671875,0.1953125,0.08203125,0.625,0.8046875,0.79296875,3.207219808833691,1.371198602283261,0.0,0.4450840364369904,0.0158813307470451,0.4396551724137931,0.1748906350787155,0.0227520668869369,0.125,40.57421875,2.1765260074222312,41.5,0.0958225705434846,0.0130919547400964,0.0657302790449085,0.1697930903448366,0.0192336108544901,0.1428571428571429,0.4018493221336822,0.0137764571665785,0.3799923195084485,0.6624004056268985,0.014886055035318,0.6617307692307692,0.1227490040211514,0.0196572114483732,0.0909090909090909,0.9070948422886432,0.003908189574517,0.9140233993530272,0.910219949670136,0.0043208737930851,0.9174275696277618,0.9043332287110388,0.0040215334489456,0.9085459113121032,0.9291343837613218,0.0162333799292588,0.9738550922761448,0.940126345027238,0.0063876872437822,0.9510585069656372,0.694889214379346,11.211493968963625,0.8671875,0.0134497073647056,0.8833333333333333,0.90078125,0.0145697268235193,0.9333333333333332,0.0236979166666666,0.010513798355103,0.0,0.8424479166666667,0.0200677365796656,0.8666666666666667,0.25078125,0.0280621244619807,0.2,,,,,,,,,,,,,,,,0.1109062391168044,0.0180999443906558,0.0571199116598906,0.0648866011205425,0.0167208297499144,0.0165977961432506,0.0486624443698048,0.0156501059710628,0.0043201582502892,0.5981506778663177,0.0137764571665785,0.6200076804915515,0.3192979138112012,0.0131554188151246,0.3160455884236137,0.4427681958585477,0.0144290281109421,0.4520746310219994,2.882419336778041,1.604457935518097,0.0,,,,,,,,10.030798727551316,10.696873127600172,2.3768971720258483,0.5243168549258288,0.1905425210943864,9.402782440185549,63863.0,143117.33571624756,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K64-min-surr=bge,adaptive,K64-min-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.5666989036012806,2.116950987028628,2.840187787218772,1.6476295047429894,6.195989605641118,4.539634690019962,0.45703125,0.33203125,0.15234375,0.66796875,0.6640625,0.65625,0.65234375,0.6484375,0.625,0.58203125,0.49609375,0.4140625,0.3125,0.16796875,0.09375,0.49609375,0.84375,0.8359375,0.828125,0.82421875,0.796875,0.7421875,0.6328125,0.546875,0.41015625,0.21875,0.109375,0.6328125,0.84765625,0.73046875,3.2013794808011062,1.5236531510652815,0.0,0.4497065866033192,0.0165925456722498,0.4455445544554455,0.1991035561648338,0.0216986085064284,0.1818181818181818,41.81640625,2.3304813347579456,43.0,0.102368005258737,0.0115494549437541,0.0793830954931626,0.1955098806310951,0.0224483570564494,0.1578947368421052,0.4078888809228785,0.0150237654026906,0.3829469991229169,0.6677346280448473,0.0145548061411778,0.6676528599605522,0.1377572254171122,0.024167913292328,0.0909090909090909,0.9070547209121288,0.0036534596280404,0.9112471044063568,0.912232962436974,0.0038312077230228,0.9178455471992492,0.9023241065442562,0.0040982432506919,0.9062858819961548,0.9352294946842236,0.0163764117313849,0.975708103855232,0.941562520340085,0.004302384273314,0.9486942887306212,0.8740108075401294,11.637152194976808,0.8638671874999999,0.0133140738533005,0.8833333333333334,0.8986979166666667,0.0137678322415256,0.9333333333333332,0.03359375,0.0144425989568358,0.0,0.8453125,0.0205392778276922,0.8666666666666667,0.2549479166666667,0.0270201343115486,0.2666666666666666,,,,,,,,,,,,,,,,0.0981781737730662,0.0174779142863835,0.0545190570912499,0.0563926486737271,0.0167066432543842,0.0135594778451921,0.042435683340953,0.0161863624037996,0.0034015179563124,0.5921111190771214,0.0150237654026906,0.6170530008770831,0.3150188254166662,0.0141153854910509,0.3134657836644591,0.4348369838387659,0.0151202425995874,0.4369703389830508,2.9102893295653,1.6671360953457026,0.0,,,,,,,,9.96440806853244,10.60564663296926,2.4570731772560808,0.5336130757064605,0.1857568278634582,10.41448211669922,59722.0,139940.44382476807,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K64-min-surr=bge,adaptive,K64-min-positional-bge,64.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-512,512,1,c4-val-def-512,1.5666989036012806,2.116950987028628,2.840187787218772,1.4890178366674367,5.917309022203892,4.428291185536455,0.423828125,0.306640625,0.1640625,0.693359375,0.689453125,0.6796875,0.67578125,0.669921875,0.65234375,0.611328125,0.55078125,0.48828125,0.365234375,0.189453125,0.072265625,0.55078125,0.83203125,0.8203125,0.81640625,0.80859375,0.787109375,0.740234375,0.658203125,0.587890625,0.4375,0.224609375,0.091796875,0.658203125,0.8359375,0.794921875,2.189483274413825,0.763345989995963,0.0,0.4516458569871185,0.0112126677908138,0.4594594594594595,0.1776386483279499,0.0150497813051668,0.1538461538461538,42.740234375,1.5438702451937962,44.0,0.1062089598129413,0.009763349701848,0.0793914258287252,0.1841267535406366,0.0140656224032692,0.1609280549958515,0.3911918251342491,0.0094766032888508,0.3743737360855545,0.6543270502337912,0.0092558925699036,0.6576510721247564,0.1480266104248898,0.0150313090228281,0.1111111111111111,0.9096870676148684,0.0025614086671871,0.9137389063835144,0.9135416421340778,0.0027318125759382,0.9194152355194092,0.9063616577768698,0.0028813844063814,0.9102759957313538,0.9420347128526751,0.0092449532098179,0.973547419717606,0.9450000686338172,0.0027121148675698,0.9524385035037994,0.4869649354295746,10.97641944885254,0.8779622395833333,0.0091179881510154,0.9,0.9069010416666669,0.0090766348957751,0.9333333333333332,0.0312499999999999,0.0085137448524445,0.0,0.859375,0.0133884587249195,0.9333333333333332,0.2231770833333333,0.01716959568445,0.2,,,,,,,,,,,,,,,,0.093029234892644,0.0104540268736679,0.0580552746882372,0.0486915800624031,0.0094348474914365,0.0146957197771346,0.0340051533720458,0.0087075434008256,0.0033898305084745,0.6088081748657509,0.0094766032888508,0.6256262639144454,0.3257411829568097,0.0088536659567137,0.3265948801300284,0.4458285881401032,0.0100386764829945,0.4505546536796537,2.0051454612002275,0.9444643400189582,0.0,,,,,,,,10.47778421870249,11.317661594763688,2.346263631956743,0.4894497639988258,0.1902386949287073,9.783981323242188,122419.0,279206.7074737549,,,,,,,,,
SemStamp,lsh,context,best-of-n,sentence-nltk,,,sentence,nltk,,,64.0,attack,direct,adaptive-Qwen2.5-3B-Instruct-standard-K8-min-surr=bge,adaptive,K8-min-positional-bge,8.0,bge,positional,Qwen2.5-3B-Instruct,sentence-nltk,min,,,,c4-val-def-256,256,1,c4-val-def-256,1.5666989036012806,2.116950987028628,2.840187787218772,2.210268370347509,5.948457362597827,3.7547239199170974,0.57421875,0.4296875,0.328125,0.5703125,0.56640625,0.56640625,0.5625,0.5625,0.5546875,0.54296875,0.50390625,0.4453125,0.359375,0.2578125,0.109375,0.50390625,0.66796875,0.66796875,0.6640625,0.6640625,0.6484375,0.63671875,0.59765625,0.53515625,0.4296875,0.3046875,0.140625,0.59765625,0.66796875,0.89453125,3.703062568152768,1.746653808666218,0.0,0.5096027824618159,0.0167938418964456,0.5,0.1834288652332267,0.0211821724632402,0.1538461538461538,45.60546875,2.419688158633895,45.0,0.0669308214612621,0.0099633243096039,0.0444839857651245,0.1732559997896293,0.0196409155134528,0.1428571428571429,0.3482441889523883,0.0139932964381427,0.3343881856540084,0.5994039614248634,0.0145016953104053,0.5995049504950495,0.1240003891533303,0.0205222497494901,0.0871212121212121,0.9214914289768784,0.003478235529284,0.9245429635047911,0.927208109293133,0.0033696219868806,0.9300013184547424,0.916086919605732,0.0039727880009606,0.9201937913894652,0.9301596439174904,0.0186081613656375,0.9745545426292344,0.9561026501469314,0.0037208495130765,0.9626219868659972,1.137962737780731,10.731088638305664,0.9151692708333334,0.0107914773612453,0.9499999999999998,0.9385416666666668,0.0119234114168048,1.0,0.01796875,0.0080331442045345,0.0,0.8960937500000001,0.0163069870404096,0.9333333333333332,0.1559895833333333,0.0222052395934181,0.1333333333333333,,,,,,,,,,,,,,,,0.104289591661281,0.0190572765698976,0.0613035819142689,0.0616362343327661,0.0187037058992372,0.0156556372549019,0.047441736620781,0.0182703829994688,0.0038624433309472,0.6517558110476116,0.0139932964381427,0.6656118143459915,0.3796641465395599,0.0152552609993381,0.3771476032273374,0.5177793550922665,0.0152088813273408,0.5197864768683275,3.2732038644542527,1.927435632415469,0.0,,,,,,,,9.977820220216437,10.605861646070084,2.4228638268252287,0.7877257347799049,0.2297178604148155,9.076468467712402,58848.0,129800.162651062,,,,,,,,,
